date,latitude,longitude,target_pm25,pm25,target_pm10,pm10,target_no2,no2,target_o3,o3,target_co,co,target_so2,so2,temperature_c,wind_speed_ms,wind_direction_deg,humidity_perc,pressure_hpa,tempo_no2_col,tempo_hcho_col,day_of_year,day_of_week
2008-05-01,33.99958,-117.41601,15.3,17.15,61.0,42.5,17.391304,8.714286,0.041765,0.044647,0.36404000000000003,0.275,1.0,1.0,18.078703888888892,2.265697288148,247.208333,60.666667,979.333333,0.0001091899277091375,6.9197758480767e-05,122,3
2008-05-02,33.99958,-117.41601,12.6,15.3,63.0,61.0,29.73913,17.391304,0.043706,0.041765,0.561685,0.36404000000000003,1.0649069999999998,1.0,21.11111111111111,1.757683838148,232.791667,39.875,980.916667,0.00023249577416964494,0.000110377841950789,123,4
2008-05-03,33.99958,-117.41601,14.9,12.6,61.0,63.0,21.695652,29.73913,0.059412,0.043706,0.480435,0.561685,1.0649069999999998,1.0649069999999998,20.300926111111114,2.177812761852,226.958333,43.958333,979.041667,0.00037386159352110885,6.805919483590761e-05,124,5
2008-05-07,33.99958,-117.41601,16.5,18.9,24.0,39.5,9.521739,7.956522,0.038412,0.046176,0.2766305,0.2934785,1.0,1.0,15.069444444444445,2.525062461852,290.458333,88.666667,981.208333,0.00012016599570555644,7.227731564555766e-05,128,2
2008-05-08,33.99958,-117.41601,29.3,16.5,42.0,24.0,13.0,9.521739,0.042176,0.038412,0.31304350000000003,0.2766305,1.0,1.0,17.17592611111111,1.9891836381480001,264.416667,77.416667,979.041667,0.00045166593833691464,0.00012440987156747652,129,3
2008-05-09,33.99958,-117.41601,28.9,29.3,47.0,42.0,15.826087,13.0,0.044118,0.042176,0.34882250000000004,0.31304350000000003,1.0,1.0,15.393518333333335,1.708382611852,268.125,87.125,979.416667,0.00014129150308220937,0.0001085362494935427,130,4
2008-05-10,33.99958,-117.41601,31.3,28.9,48.0,47.0,9.26087,15.826087,0.053706,0.044118,0.291576,0.34882250000000004,1.0,1.0,18.541666666666668,1.97417885,287.666667,76.125,980.75,0.0003194248455069442,5.507374598158967e-05,131,5
2008-05-11,33.99958,-117.41601,29.8,31.3,50.0,48.0,8.565217,9.26087,0.057529,0.053706,0.31666649999999996,0.291576,1.0,1.0,17.407407222222222,2.3793035000000002,260.666667,81.458333,979.916667,0.00020885565006898029,0.00010644304014749003,132,6
2008-05-12,33.99958,-117.41601,12.95,29.8,32.5,50.0,6.782609,8.565217,0.042588,0.057529,0.2,0.31666649999999996,1.0,1.0,15.023148333333332,2.64295605,293.5,86.583333,978.25,0.00036990183750081404,0.0001023555246362958,133,0
2008-05-13,33.99958,-117.41601,10.7,12.95,56.0,32.5,16.391304,6.782609,0.040529,0.042588,0.28759049999999997,0.2,1.0,1.0,19.814815000000003,2.37287295,177.666667,54.041667,979.75,0.0002974294725074046,5.843306821939205e-05,134,1
2008-05-14,33.99958,-117.41601,16.2,10.7,74.0,56.0,31.478261,16.391304,0.042882,0.040529,0.4979165,0.28759049999999997,1.1080745,1.0,21.944444444444443,1.927021311852,229.166667,52.833333,981.041667,0.0004926201215943434,7.01134744525598e-05,135,2
2008-05-17,33.99958,-117.41601,11.3,8.1,62.0,49.0,24.73913,23.478261,0.052118,0.040529,0.4469205,0.416848,1.1080745,1.0649069999999998,29.23611111111111,1.798410311852,206.291667,30.375,982.083333,0.0004842660585220923,0.00010836253420224905,138,5
2008-05-20,33.99958,-117.41601,18.9,23.6,52.0,66.0,13.956522,23.347826,0.04,0.051941,0.30606849999999997,0.47418499999999997,1.0,1.0649069999999998,21.435184999999997,2.679395661852,280.375,75.041667,979.291667,0.0004053824813154079,5.503159022186175e-05,141,1
2008-05-21,33.99958,-117.41601,12.0,18.9,45.0,52.0,6.913043,13.956522,0.048294,0.04,0.2086955,0.30606849999999997,1.0,1.0,18.912037222222224,2.82301145,280.875,69.791667,972.458333,0.00027286624358971803,0.00014425989662303403,142,2
2008-05-22,33.99958,-117.41601,11.8,12.0,44.0,45.0,14.086957,6.913043,0.028118,0.048294,0.242663,0.2086955,1.7263975,1.0,14.583333333333332,1.984896261852,201.291667,86.666667,965.666667,0.00019739700803958043,7.382825561447803e-05,143,3
2008-05-23,33.99958,-117.41601,6.7,11.8,25.0,44.0,7.565217,14.086957,0.035294,0.028118,0.1975545,0.242663,1.158385,1.7263975,12.893518333333335,2.512201361852,175.083333,89.416667,970.875,0.00048271049766912457,0.00014617792613870858,144,4
2008-05-24,33.99958,-117.41601,4.0,6.7,13.0,25.0,5.652174,7.565217,0.040588,0.035294,0.2,0.1975545,1.0,1.158385,13.91203722222222,2.081354511852,195.541667,71.458333,979.333333,0.0004672484557018345,5.704235642946306e-05,145,5
2008-05-25,33.99958,-117.41601,6.1,4.0,18.0,13.0,7.521739,5.652174,0.040765,0.040588,0.2255435,0.2,1.0,1.0,14.21296277777778,1.9677483000000002,227.833333,68.791667,979.083333,0.00039748311291261797,7.849138811517363e-05,146,6
2008-05-26,33.99958,-117.41601,8.0,6.1,18.0,18.0,6.913043,7.521739,0.034529,0.040765,0.2,0.2255435,1.0,1.0,15.0,1.7233874,250.625,73.625,980.5,0.0004413059041054671,5.6445266861422994e-05,147,0
2008-05-27,33.99958,-117.41601,10.8,8.0,25.5,18.0,13.391304,6.913043,0.034059,0.034529,0.2934785,0.2,1.0863355000000001,1.0,16.435185,1.8305630618520001,238.0,73.5,980.791667,0.00036637318359043953,5.434999928577261e-05,148,1
2008-05-30,33.99958,-117.41601,9.4,7.7,38.0,28.0,17.304348,15.173913,0.038882,0.032824,0.3807065,0.31911199999999995,1.0,1.0,19.76851833333333,2.03848435,260.625,60.75,981.958333,0.0001831488383537812,0.00012871091453325363,151,4
2008-05-31,33.99958,-117.41601,13.2,9.4,40.0,38.0,13.0,17.304348,0.043471,0.038882,0.3127715,0.3807065,1.0,1.0,19.375,1.9891836381480001,263.666667,66.208333,982.75,0.0004751914816084592,9.998121936190713e-05,152,5
2008-06-01,33.99958,-117.41601,16.1,13.2,42.0,40.0,11.0,13.0,0.051118,0.043471,0.321105,0.3127715,1.0,1.0,20.208333333333332,1.9120170381480002,276.625,66.166667,981.291667,0.0001306001464007801,0.00011261406029141791,153,6
2008-06-02,33.99958,-117.41601,16.6,16.1,46.0,42.0,13.0,11.0,0.048118,0.051118,0.287138,0.321105,1.0,1.0,20.254629444444443,2.021336388148,244.5,67.666667,980.416667,0.00013375253270562958,7.064193098801672e-05,154,0
2008-06-03,33.99958,-117.41601,22.7,16.6,50.0,46.0,10.782609,13.0,0.051059,0.048118,0.2615035,0.287138,1.0,1.0,19.004629444444443,2.008475288148,266.458333,76.333333,977.458333,0.0001815491911949514,0.00014903433806736854,155,1
2008-06-04,33.99958,-117.41601,18.2,22.7,30.0,50.0,8.304348,10.782609,0.038176,0.051059,0.2,0.2615035,1.0,1.0,16.458333333333332,2.284988938148,283.0,88.25,973.916667,0.0002653291938926273,0.00014284567085306036,156,2
2008-06-05,33.99958,-117.41601,15.350000000000001,18.2,56.5,30.0,15.086957,8.304348,0.040588,0.038176,0.298188,0.2,1.0,1.0,20.833333333333332,2.057776,248.416667,66.458333,976.0,0.00020056693216828603,5.805576441215419e-05,157,3
2008-06-06,33.99958,-117.41601,15.1,15.350000000000001,65.0,56.5,18.782609,15.086957,0.060353,0.040588,0.384873,0.298188,1.0,1.0,23.379629444444443,1.982753088148,263.291667,56.375,975.541667,0.00035086628066809936,5.66824981380449e-05,158,4
2008-06-07,33.99958,-117.41601,17.8,15.1,65.0,65.0,12.173913,18.782609,0.052647,0.060353,0.3315215,0.384873,1.0,1.0,21.759259444444446,2.1177946381479997,260.75,65.875,974.708333,0.0003055900301106137,0.00012460806255595416,159,5
2008-06-08,33.99958,-117.41601,19.0,17.8,57.5,65.0,8.913043,12.173913,0.055647,0.052647,0.27019899999999997,0.3315215,1.0431675,1.0,21.504629444444443,2.113507261852,261.25,74.75,976.875,0.0004460270232733915,0.00013960229687710974,160,6
2008-06-09,33.99958,-117.41601,21.7,19.0,71.0,57.5,18.434783,8.913043,0.055294,0.055647,0.368116,0.27019899999999997,1.0,1.0431675,24.305555555555554,2.1177946381479997,283.791667,69.375,976.583333,0.0004105721422932739,6.875138243686593e-05,161,0
2008-06-10,33.99958,-117.41601,28.3,21.7,53.0,71.0,12.391304,18.434783,0.054588,0.055294,0.27654,0.368116,1.0,1.0,20.97222222222222,2.175669588148,276.333333,80.833333,976.125,0.00047966608932975953,0.00013666703408949963,162,1
2008-06-11,33.99958,-117.41601,24.9,28.3,53.0,53.0,10.130435,12.391304,0.052235,0.054588,0.1934785,0.27654,1.6329194999999999,1.0,21.041666666666668,2.3021369,273.25,75.041667,977.208333,0.0004997526719194371,8.726408341535813e-05,163,2
2008-06-12,33.99958,-117.41601,28.2,24.9,55.0,53.0,12.217391,10.130435,0.049235,0.052235,0.2149455,0.1934785,2.0,1.6329194999999999,21.087962777777776,2.0599196881479998,273.833333,77.833333,978.5,0.0003040183828924687,0.00012807205733018963,164,3
2008-06-13,33.99958,-117.41601,23.0,28.2,67.0,55.0,19.521739,12.217391,0.049353,0.049235,0.315036,0.2149455,2.0431675,2.0,23.217592777777778,2.267840461852,281.916667,72.291667,980.291667,0.0001912140849110943,9.590066688856859e-05,165,4
2008-06-14,33.99958,-117.41601,21.9,23.0,61.0,67.0,18.695652,19.521739,0.066765,0.049353,0.34266300000000005,0.315036,2.0,2.0431675,25.092592777777778,1.9463129618519999,279.208333,61.916667,980.25,0.0002594875383736966,0.00011055377096034706,166,5
2008-06-15,33.99958,-117.41601,17.9,21.9,57.0,61.0,18.347826,18.695652,0.060882,0.066765,0.361413,0.34266300000000005,2.064907,2.0,26.759259444444446,1.7426790500000002,244.25,47.25,978.583333,0.00020569379994454117,5.1794398353953955e-05,167,6
2008-06-16,33.99958,-117.41601,22.2,17.9,71.0,57.0,25.347826,18.347826,0.055,0.060882,0.3979165,0.361413,2.4245345,2.064907,27.592592777777778,1.856285261852,246.75,50.333333,978.75,0.000424384970661379,6.190536706263671e-05,168,0
2008-06-17,33.99958,-117.41601,23.75,22.2,77.0,71.0,27.521739,25.347826,0.062529,0.055,0.419203,0.3979165,2.5108695,2.4245345,28.449073888888886,1.81984565,237.166667,49.625,980.75,0.00014384479790847073,0.00012487096578986251,169,1
2008-06-18,33.99958,-117.41601,21.5,23.75,72.0,77.0,27.217391,27.521739,0.065059,0.062529,0.37001850000000003,0.419203,2.5108695,2.5108695,28.958333333333332,1.856285261852,223.166667,42.583333,979.666667,0.00032677026301816865,0.00012117882484685062,170,2
2008-06-19,33.99958,-117.41601,20.3,21.5,74.0,72.0,27.652174,27.217391,0.063471,0.065059,0.340308,0.37001850000000003,2.2161495,2.5108695,30.185184999999997,1.87129005,229.208333,38.0,978.083333,0.0004455128176811276,9.960615857011954e-05,171,3
2008-06-20,33.99958,-117.41601,24.5,20.3,67.0,74.0,30.0,27.652174,0.059118,0.063471,0.36404000000000003,0.340308,2.352795,2.2161495,31.851851666666665,1.779118661852,226.833333,35.708333,977.958333,0.00011120758339589428,0.00010292485994330304,172,4
2008-06-21,33.99958,-117.41601,17.9,24.5,70.0,67.0,27.173913,30.0,0.058647,0.059118,0.4059785,0.36404000000000003,2.554037,2.352795,32.75462944444444,1.796267138148,247.958333,35.458333,979.5,0.00042957869889057796,9.390970450867104e-05,173,5
2008-06-22,33.99958,-117.41601,13.0,17.9,53.0,70.0,18.0,27.173913,0.051941,0.058647,0.2612315,0.4059785,2.2447205,2.554037,31.759259444444446,1.927021311852,250.125,39.041667,979.958333,0.00017548257253308743,7.029324363480448e-05,174,6
2008-06-23,33.99958,-117.41601,16.799999999999997,13.0,61.0,53.0,16.565217,18.0,0.047529,0.051941,0.219112,0.2612315,2.1080745,2.2447205,27.916666666666664,2.2506925,251.541667,47.458333,978.583333,0.0003003798367862531,5.732565084817668e-05,175,0
2008-06-24,33.99958,-117.41601,19.8,16.799999999999997,64.0,61.0,16.391304,16.565217,0.047294,0.047529,0.22753600000000002,0.219112,2.021739,2.1080745,25.0,2.004187911852,276.458333,62.5,979.041667,0.00011300344428756289,0.0001053366402361372,176,1
2008-06-25,33.99958,-117.41601,27.2,19.8,61.0,64.0,12.304348,16.391304,0.050882,0.047294,0.19574249999999999,0.22753600000000002,2.0,2.021739,22.5,2.2142528881479997,271.333333,78.541667,979.916667,0.0002332858199618196,0.00010050317189396106,177,2
2008-06-26,33.99958,-117.41601,30.7,27.2,61.5,61.0,11.782609,12.304348,0.049824,0.050882,0.2361415,0.19574249999999999,2.0431675,2.0,22.01388888888889,1.984896261852,270.791667,79.416667,979.125,0.0004914121574226959,5.891050902131787e-05,178,3
2008-06-27,33.99958,-117.41601,30.4,30.7,61.0,61.5,12.434783,11.782609,0.053588,0.049824,0.24039850000000001,0.2361415,2.0,2.0431675,22.175926111111114,2.042771211852,266.625,77.666667,979.0,0.00010124823423389003,9.674671584089243e-05,179,4
2008-06-28,33.99958,-117.41601,26.3,30.4,57.0,61.0,13.434783,12.434783,0.059765,0.053588,0.25326099999999996,0.24039850000000001,2.0,2.0,24.166666666666664,2.1413731499999997,286.833333,70.541667,981.041667,0.0003123788460836413,7.746660481640215e-05,180,5
2008-06-29,33.99958,-117.41601,17.1,26.3,48.0,57.0,12.73913,13.434783,0.048706,0.059765,0.22952899999999998,0.25326099999999996,2.0431675,2.0,26.759259444444446,1.8519984,276.208333,55.041667,981.291667,0.00047056735903340063,9.198840103900829e-05,181,6
2008-06-30,33.99958,-117.41601,12.0,17.1,53.0,48.0,20.434783,12.73913,0.037647,0.048706,0.252989,0.22952899999999998,2.1080745,2.0431675,27.63888888888889,1.834850438148,274.375,42.083333,980.666667,0.00018540814112392217,0.0001345695734784907,182,0
2008-07-01,33.99958,-117.41601,13.3,12.0,55.0,53.0,20.869565,20.434783,0.041118,0.037647,0.25543499999999997,0.252989,2.2878885,2.1080745,27.800926111111114,1.87129005,264.125,50.458333,978.125,0.00041484195792577385,9.018243850422639e-05,183,1
2008-07-02,33.99958,-117.41601,20.3,13.3,66.5,55.0,26.173913,20.869565,0.051059,0.041118,0.380888,0.25543499999999997,2.3742235000000003,2.2878885,27.569444444444443,1.856285261852,244.0,58.666667,976.25,0.00013158366427302664,0.0001316886406740718,184,2
2008-07-03,33.99958,-117.41601,21.0,20.3,69.0,66.5,25.608696,26.173913,0.057412,0.051059,0.365942,0.380888,2.0431675,2.3742235000000003,27.98611111111111,1.8905817,288.416667,57.541667,976.083333,0.00035395740025370335,7.280021082188078e-05,185,3
2008-07-04,33.99958,-117.41601,31.0,21.0,76.0,69.0,18.782609,25.608696,0.074118,0.057412,0.37654,0.365942,2.4027950000000002,2.0431675,28.65740722222222,1.9677483000000002,259.833333,55.25,977.125,0.00019329445637740892,6.318729634916441e-05,186,4
2008-07-05,33.99958,-117.41601,34.849999999999994,31.0,79.0,76.0,13.434783,18.782609,0.055941,0.074118,0.28269900000000003,0.37654,2.2015525,2.4027950000000002,28.37962944444444,2.15423425,272.541667,51.916667,976.958333,0.0003458051273815624,7.676592052098286e-05,187,5
2008-07-06,33.99958,-117.41601,21.7,34.849999999999994,55.0,79.0,9.73913,13.434783,0.056471,0.055941,0.2339675,0.28269900000000003,2.0,2.2015525,26.59722222222222,2.156377938148,280.166667,60.958333,974.625,0.00019346494548257853,0.0001310829511559261,188,6
2008-07-07,33.99958,-117.41601,30.9,21.7,63.0,55.0,16.695652,9.73913,0.060118,0.056471,0.2895835,0.2339675,2.0431675,2.0,26.574073888888886,2.02562325,285.833333,68.291667,974.291667,0.00012665961940925096,6.170314727621922e-05,189,0
2008-07-10,33.99958,-117.41601,21.8,25.8,41.0,40.0,14.565217,14.217391,0.041294,0.045588,0.25099649999999996,0.238225,2.0,2.0,24.930555555555554,2.265697288148,250.375,76.166667,976.458333,0.00036236587487230846,7.484578155813884e-05,192,3
2008-07-11,33.99958,-117.41601,13.9,21.8,42.0,41.0,14.652174,14.565217,0.031529,0.041294,0.21050750000000001,0.25099649999999996,2.0,2.0,25.25462944444444,1.931308688148,266.833333,65.791667,979.666667,0.00042344535613452237,0.00014523206467654919,193,4
2008-07-12,33.99958,-117.41601,12.0,13.9,38.0,42.0,11.652174,14.652174,0.039294,0.031529,0.22753600000000002,0.21050750000000001,2.0,2.0,26.273148333333335,2.1349426,275.0,66.958333,982.125,0.00032707695852077955,0.00014694180042153506,194,5
2008-07-13,33.99958,-117.41601,13.4,12.0,34.0,38.0,10.478261,11.652174,0.043294,0.039294,0.210598,0.22753600000000002,2.0,2.0,26.574073888888886,1.965604611852,261.708333,62.791667,980.458333,0.00022643328049870635,0.00014654773498537754,195,6
2008-07-14,33.99958,-117.41601,14.0,13.4,46.0,34.0,14.956522,10.478261,0.040118,0.043294,0.22762700000000002,0.210598,2.0863354999999997,2.0,26.365740555555554,1.9891836381480001,264.0,58.458333,979.958333,0.0001341735101704805,9.021804557804153e-05,196,0
2008-07-15,33.99958,-117.41601,14.3,14.0,42.0,46.0,15.521739,14.956522,0.040412,0.040118,0.2362315,0.22762700000000002,2.136646,2.0863354999999997,27.22222222222222,1.929165,254.375,55.208333,981.166667,0.000264145394927148,0.00013770732944804972,197,1
2008-07-16,33.99958,-117.41601,16.0,14.3,56.0,42.0,17.347826,15.521739,0.044765,0.040412,0.289312,0.2362315,2.0,2.136646,27.63888888888889,1.8155587881480002,251.875,57.583333,981.708333,0.0002574808169738041,0.00011048511155383987,198,2
2008-07-17,33.99958,-117.41601,21.5,16.0,65.0,56.0,17.304348,17.347826,0.052294,0.044765,0.3233695,0.289312,2.0,2.0,27.106481666666667,2.194961238148,267.125,64.416667,979.625,0.00012511373285539024,0.0001311546422409432,199,3
2008-07-18,33.99958,-117.41601,25.0,21.5,56.0,65.0,13.478261,17.304348,0.057235,0.052294,0.2934785,0.3233695,2.0,2.0,25.601851666666665,2.156377938148,296.208333,72.75,976.916667,0.00025764289020135614,9.1495507220142e-05,200,4
2008-07-19,33.99958,-117.41601,24.8,25.0,53.0,56.0,10.173913,13.478261,0.053235,0.057235,0.244565,0.2934785,2.0,2.0,23.842592777777778,2.2249703000000003,277.791667,78.583333,976.166667,0.00040513529384609897,5.91874623471233e-05,201,5
2008-07-20,33.99958,-117.41601,17.6,24.8,42.5,53.0,5.956522,10.173913,0.044824,0.053235,0.125453,0.244565,2.0,2.0,22.731481666666667,2.252836188148,284.458333,78.041667,979.125,0.00019408471616599412,0.0001232692760019536,202,6
2008-07-21,33.99958,-117.41601,16.6,17.6,55.0,42.5,14.695652,5.956522,0.047882,0.044824,0.2130435,0.125453,2.0,2.0,24.884259444444446,2.0599196881479998,273.125,68.708333,979.208333,0.0003388620214710464,8.284441127624786e-05,203,0
2008-07-22,33.99958,-117.41601,17.1,16.6,53.0,55.0,17.086957,14.695652,0.046176,0.047882,0.22961949999999998,0.2130435,2.0,2.0,24.86111111111111,2.19281755,287.375,68.041667,978.625,0.00027663830195511467,7.495783768330064e-05,204,1
2008-07-23,33.99958,-117.41601,24.0,17.1,53.0,53.0,14.086957,17.086957,0.049118,0.046176,0.180616,0.22961949999999998,2.0863354999999997,2.0,23.842592777777778,1.894868561852,267.791667,71.166667,979.625,0.00021979087137076605,0.00014719379930580714,205,2
2008-07-24,33.99958,-117.41601,20.4,24.0,61.0,53.0,23.043478,14.086957,0.052529,0.049118,0.276721,0.180616,2.0863354999999997,2.0863354999999997,25.48611111111111,1.931308688148,268.791667,63.333333,978.0,0.0004242716916913605,7.777106468733375e-05,206,3
2008-07-27,33.99958,-117.41601,14.1,15.9,41.0,58.5,6.26087,13.434783,0.038471,0.041118,0.102174,0.2166665,2.0,2.0,23.564815000000003,2.1735259,281.125,78.416667,981.291667,0.00021421929939249794,0.00014694655105719996,209,6
2008-07-28,33.99958,-117.41601,18.3,14.1,46.0,41.0,10.391304,6.26087,0.038824,0.038471,0.104348,0.102174,2.0,2.0,23.333333333333332,2.1735259,270.25,78.208333,981.833333,0.0004988408664634394,0.00011088374991422297,210,0
2008-07-29,33.99958,-117.41601,16.9,18.3,47.0,46.0,14.652174,10.391304,0.038941,0.038824,0.1362315,0.104348,1.4462735,2.0,24.00462944444444,1.87129005,266.333333,73.708333,981.541667,0.00044278907729973824,0.00012662014857325898,211,1
2008-07-30,33.99958,-117.41601,14.0,16.9,50.0,47.0,15.347826,14.652174,0.045235,0.038941,0.1722825,0.1362315,1.8847825,1.4462735,24.95370388888889,1.927021311852,285.083333,69.5,979.708333,0.00020059228814838615,0.000101125375739124,212,2
2008-07-31,33.99958,-117.41601,18.8,14.0,51.0,50.0,14.217391,15.347826,0.049529,0.045235,0.1274455,0.1722825,1.5829195,1.8847825,24.837962777777776,2.023479561852,269.375,73.5,978.416667,0.0002441644777948701,0.0001223703214322284,213,3
2008-08-01,33.99958,-117.41601,19.5,18.8,57.0,51.0,18.26087,14.217391,0.051824,0.049529,0.219112,0.1274455,1.841615,1.5829195,26.041666666666664,1.834850438148,295.125,68.958333,977.125,0.00020009756143081115,0.00014973981624575737,214,4
2008-08-02,33.99958,-117.41601,16.6,19.5,56.0,57.0,13.956522,18.26087,0.055,0.051824,0.225362,0.219112,2.0,1.841615,26.50462944444444,2.042771211852,282.916667,69.625,976.291667,0.00020322940111762723,5.956648395832718e-05,215,5
2008-08-03,33.99958,-117.41601,12.4,16.6,44.0,56.0,7.478261,13.956522,0.050647,0.055,0.1149455,0.225362,2.0,2.0,26.296296111111108,1.8927253881480002,270.333333,71.458333,977.583333,0.0003111951031590371,0.00014948787288388105,216,6
2008-08-04,33.99958,-117.41601,11.7,12.4,58.0,44.0,12.043478,7.478261,0.043235,0.050647,0.1190215,0.1149455,2.0,2.0,28.726851666666665,2.2871321118520003,241.666667,57.958333,978.791667,0.00041142336307246137,0.00011828913847075365,217,0
2008-08-05,33.99958,-117.41601,10.4,11.7,46.0,58.0,13.869565,12.043478,0.034059,0.043235,0.12336949999999999,0.1190215,2.0,2.0,27.84722222222222,2.040628038148,270.333333,58.375,979.958333,0.00014153526243552875,7.770193159189653e-05,218,1
2008-08-06,33.99958,-117.41601,10.1,10.4,49.0,46.0,17.347826,13.869565,0.037,0.034059,0.18079699999999999,0.12336949999999999,2.1080745,2.0,28.40277777777778,1.8905817,247.291667,54.833333,980.0,0.00027282153707661725,0.00013487751370778686,219,2
2008-08-07,33.99958,-117.41601,10.3,10.1,50.5,49.0,17.608696,17.347826,0.035412,0.037,0.18722850000000002,0.18079699999999999,2.1798135,2.1080745,28.680555555555554,1.8905817,273.583333,52.791667,978.666667,0.00014045468105818634,0.00012522008521785734,220,3
2008-08-08,33.99958,-117.41601,11.8,10.3,51.0,50.5,17.869565,17.608696,0.035529,0.035412,0.31096,0.18722850000000002,0.7924245,2.1798135,27.36111111111111,2.3407202,265.041667,63.25,978.916667,0.0003477762179653017,0.00012986836804757736,221,4
2008-08-09,33.99958,-117.41601,9.8,11.8,40.0,51.0,12.434783,17.869565,0.036294,0.035529,0.35335150000000004,0.31096,0.0431675,0.7924245,26.319444444444443,2.02562325,240.541667,62.0,980.541667,0.00038350710685609586,5.3662963510459015e-05,222,5
2008-08-10,33.99958,-117.41601,11.5,9.8,45.0,40.0,13.347826,12.434783,0.040059,0.036294,0.425362,0.35335150000000004,0.0431675,0.0431675,26.087962777777776,1.796267138148,254.458333,56.625,980.541667,0.0003925798525997756,0.00011466785688427457,223,6
2008-08-11,33.99958,-117.41601,13.6,11.5,51.0,45.0,16.26087,13.347826,0.040353,0.040059,0.45307949999999997,0.425362,0.0,0.0431675,25.0,1.8112714118520001,278.291667,64.875,978.75,0.0002109328906273844,7.215808509734013e-05,224,0
2008-08-12,33.99958,-117.41601,21.2,13.6,60.0,51.0,19.826087,16.26087,0.046353,0.040353,0.468116,0.45307949999999997,0.136646,0.0,24.90740722222222,1.9120170381480002,269.166667,70.125,976.833333,0.000376183902190199,0.0001138972809764994,225,1
2008-08-13,33.99958,-117.41601,20.1,21.2,60.0,60.0,20.173913,19.826087,0.055059,0.046353,0.504348,0.468116,0.0,0.136646,25.90277777777778,1.708382611852,251.458333,69.791667,976.5,0.0004365806923258245,7.543030815914565e-05,226,2
2008-08-14,33.99958,-117.41601,17.5,20.1,55.0,60.0,16.0,20.173913,0.065,0.055059,0.468025,0.504348,0.0954545,0.0,27.63888888888889,1.8027908025119999,256.391304,68.875,978.25,0.00010603765866834438,9.957916339852034e-05,227,3
2008-08-15,33.99958,-117.41601,12.2,17.5,55.0,55.0,14.304348,16.0,0.045176,0.065,0.3826085,0.468025,0.0,0.0954545,27.15277777777778,1.984896261852,246.833333,60.666667,978.791667,0.0001324265505502244,9.895930995535351e-05,228,4
2008-08-16,33.99958,-117.41601,11.3,12.2,42.5,55.0,11.652174,14.304348,0.042471,0.045176,0.289312,0.3826085,0.0,0.0,26.15740722222222,1.8155587881480002,270.375,63.708333,978.833333,0.000457856270238996,0.00010660922853292728,229,5
2008-08-17,33.99958,-117.41601,14.4,11.3,47.0,42.5,10.086957,11.652174,0.049118,0.042471,0.3,0.289312,0.0,0.0,25.87962944444444,1.9463129618519999,277.208333,64.833333,978.583333,0.0003371432486127065,6.346716811792065e-05,230,6
2008-08-18,33.99958,-117.41601,14.0,14.4,49.0,47.0,15.347826,10.086957,0.033176,0.049118,0.2914855,0.3,0.0,0.0,24.86111111111111,2.0063316,266.75,70.291667,979.375,0.0003531070167565621,0.00010260341073781737,231,0
2008-08-19,33.99958,-117.41601,12.2,14.0,45.5,49.0,17.130435,15.347826,0.025824,0.033176,0.295652,0.2914855,0.0,0.0,23.912037222222224,1.963461438148,282.666667,70.208333,978.833333,0.00032414041262984663,0.00014709387678192625,232,1
2008-08-20,33.99958,-117.41601,10.5,12.2,51.0,45.5,15.173913,17.130435,0.035529,0.025824,0.295652,0.295652,0.0,0.0,24.074073888888886,1.8155587881480002,261.458333,67.583333,976.875,0.00031457490428964276,5.599782082715945e-05,233,2
2008-08-21,33.99958,-117.41601,12.3,10.5,53.0,51.0,16.173913,15.173913,0.039882,0.035529,0.29764500000000005,0.295652,0.0,0.0,24.537037222222224,1.933451861852,258.25,71.875,976.208333,0.0003383263530264401,9.000470403242763e-05,234,3
2008-08-22,33.99958,-117.41601,11.85,12.3,35.5,53.0,13.434783,16.173913,0.041882,0.039882,0.25326099999999996,0.29764500000000005,0.0,0.0,23.865740555555554,1.9698919881480002,272.0,78.041667,977.5,0.00014663611298575333,0.00011548121998421697,235,4
2008-08-23,33.99958,-117.41601,13.5,11.85,38.0,35.5,14.826087,13.434783,0.052706,0.041882,0.34266300000000005,0.25326099999999996,0.0,0.0,25.810184999999997,1.72981795,251.5,71.208333,978.333333,0.0004190876447752094,9.76992176870781e-05,236,5
2008-08-24,33.99958,-117.41601,15.6,13.5,47.0,38.0,15.826087,14.826087,0.063706,0.052706,0.374275,0.34266300000000005,0.0,0.0,28.634259444444446,2.0449149,241.875,59.625,977.0,0.00041366640702521917,8.862119782309809e-05,237,6
2008-08-25,33.99958,-117.41601,13.8,15.6,54.0,47.0,24.130435,15.826087,0.038294,0.063706,0.4,0.374275,0.0,0.0,28.981481666666667,2.0191927,258.625,56.125,975.125,0.00019099341348020245,0.00010757612381277277,238,0
2008-08-26,33.99958,-117.41601,13.0,13.8,58.0,54.0,18.631579,24.130435,0.031462,0.038294,0.3470395,0.4,0.0,0.0,27.476851666666665,2.1413731499999997,242.208333,68.583333,975.416667,0.0002750031846267851,7.201727395966994e-05,239,1
2008-08-27,33.99958,-117.41601,16.7,13.0,47.0,58.0,17.347826,18.631579,0.042353,0.031462,0.2875,0.3470395,0.0,0.0,25.625,1.7834060381480001,265.125,75.75,976.875,0.0004278214456983413,0.00012829636171619657,240,2
