date,latitude,longitude,target_pm25,pm25,target_pm10,pm10,target_no2,no2,target_o3,o3,target_co,co,target_so2,so2,temperature_c,wind_speed_ms,wind_direction_deg,humidity_perc,pressure_hpa,tempo_no2_col,tempo_hcho_col,day_of_year,day_of_week
2009-02-15,33.82376,-118.18921,16.0,15.0,13.873611000000002,13.094444333333334,19.826087,23.086957,0.011059,0.010824,0.7840579999999999,0.7108695,0.2447205,0.309317,9.745370555555553,1.506892388148,139.416667,71.625,1008.958333,0.0003678596808290593,9.777194089185454e-05,46,6
2009-02-16,33.82376,-118.18921,9.0,16.0,5.1125,13.873611000000002,13.173913,19.826087,0.002882,0.011059,0.333877,0.7840579999999999,0.0,0.2447205,10.972222222222221,3.0287890500000003,162.541667,86.125,1004.375,0.00017067463456381084,0.00010727999860061161,47,0
2009-02-17,33.82376,-118.18921,9.0,9.0,4.4362319999999995,5.1125,24.545455,13.173913,0.012824,0.002882,0.474053,0.333877,0.1766235,0.0,10.48611111111111,1.6162117381480001,121.958333,83.416667,1012.75,0.00043347615901227304,0.00011483016280356578,48,1
2009-02-18,33.82376,-118.18921,17.5,9.0,9.125,4.4362319999999995,26.666667,24.545455,0.012882,0.012824,0.6598215000000001,0.474053,0.0,0.1766235,12.268518333333335,1.671943,128.416667,75.166667,1016.416667,0.00045562137602709566,8.366650555543284e-05,49,2
2009-02-19,33.82376,-118.18921,13.0,17.5,6.719444333333333,9.125,32.882353,26.666667,0.005556,0.012882,0.7764705000000001,0.6598215000000001,0.745588,0.0,14.629629444444445,1.984896261852,126.041667,45.541667,1015.125,0.00021397192045842197,0.00013059087437582495,50,3
2009-02-20,33.82376,-118.18921,18.0,13.0,7.9569443333333325,6.719444333333333,36.35,32.882353,0.010429,0.005556,0.7082355,0.7764705000000001,1.75,0.745588,15.208333333333332,1.78126235,113.916667,38.541667,1012.125,0.0003569375663078831,0.0001145037255214896,51,4
2009-02-21,33.82376,-118.18921,29.0,18.0,19.684722333333337,7.9569443333333325,39.434783,36.35,0.007,0.010429,1.033605,0.7082355,2.7621115,1.75,14.467592777777776,1.258244111852,139.5,62.458333,1012.5,0.00016530772883952552,0.00010417875183473769,52,5
2009-02-22,33.82376,-118.18921,22.0,29.0,22.41944433333333,19.684722333333337,37.347826,39.434783,0.005412,0.007,0.9513585,1.033605,1.4891305,2.7621115,16.481481666666664,1.322549611852,230.0,61.625,1013.416667,0.0003578934376047851,0.00013900027868584417,53,6
2009-02-23,33.82376,-118.18921,23.0,22.0,20.926389,22.41944433333333,34.869565,37.347826,0.005647,0.005412,0.9798914999999999,0.9513585,2.1434785,1.4891305,16.435185,1.470452261852,200.916667,72.625,1014.791667,0.0001579586352490979,0.00014762955524165642,54,0
2009-02-24,33.82376,-118.18921,19.0,23.0,12.656944333333334,20.926389,26.0,34.869565,0.016824,0.005647,0.6210145,0.9798914999999999,1.2515524999999998,2.1434785,14.560185,1.629072838148,173.541667,79.75,1014.041667,0.0002706494633275586,0.00012290942201527178,55,1
2009-01-02,33.99958,-117.41601,34.0,63.0,60.17222233333333,64.55555566666668,22.636364,24.391304,0.019765,0.010471,1.037121,1.0562805000000002,1.406061,1.0431675,9.69907388888889,1.706239438148,243.875,92.083333,979.375,0.00042987298689859326,0.00012151204473899406,2,4
2009-01-03,33.99958,-117.41601,16.0,34.0,39.275,60.17222233333333,13.086957,22.636364,0.028235,0.019765,0.3634055,1.037121,0.47484499999999996,1.406061,11.967592777777776,1.371850838148,170.0,79.666667,978.416667,0.00028943795875266924,0.00011436245156023803,3,5
2009-01-04,33.99958,-117.41601,22.5,16.0,8.938889000000001,39.275,4.913043,13.086957,0.036294,0.028235,0.133877,0.3634055,0.9496895,0.47484499999999996,11.828703888888887,3.8090292881480003,25.333333,18.458333,982.75,0.00045672428671888603,5.018675373913069e-05,4,6
2009-01-05,33.99958,-117.41601,33.0,22.5,18.433333333333334,8.938889000000001,23.434783,4.913043,0.012529,0.036294,0.494475,0.133877,1.1798134999999998,0.9496895,8.865740555555558,1.386855111852,209.75,48.166667,985.791667,0.0003691440909991095,7.692107702263246e-05,5,0
2009-01-06,33.99958,-117.41601,40.0,33.0,30.84722233333333,18.433333333333334,25.869565,23.434783,0.008765,0.012529,0.8027175,0.494475,1.2015525,1.1798134999999998,10.254629444444445,1.028888,211.25,76.125,985.833333,0.0001090475411844686,0.00013825652809789453,6,1
2009-01-07,33.99958,-117.41601,56.666666666666664,40.0,34.62708325,30.84722233333333,29.73913,25.869565,0.007882,0.008765,1.0510869999999999,0.8027175,1.489441,1.2015525,13.078703888888887,1.08676295,213.791667,71.208333,985.875,0.0003373690464338782,0.0001268661219077857,7,2
2009-01-08,33.99958,-117.41601,53.0,56.666666666666664,44.01944433333333,34.62708325,36.956522,29.73913,0.005941,0.007882,1.00779,1.0510869999999999,1.5829195,1.489441,14.004629444444445,1.217517638148,219.208333,75.041667,982.375,0.00017491601973800407,0.00011957471158715219,8,3
2009-01-09,33.99958,-117.41601,53.0,53.0,14.483333333333334,44.01944433333333,8.913043,36.956522,0.039706,0.005941,0.255797,1.00779,0.8847825,1.5829195,16.875,4.505671861852,87.5,30.875,986.166667,0.0003607715429995531,7.24765319178377e-05,9,4
2009-01-10,33.99958,-117.41601,29.5,53.0,8.588889,14.483333333333334,5.391304,8.913043,0.040765,0.039706,0.1,0.255797,1.0,0.8847825,18.287037222222224,3.931209738148,27.875,14.833333,994.291667,0.0003122789342148025,0.00012044314640922358,10,5
2009-01-11,33.99958,-117.41601,17.0,29.5,8.063889,8.588889,5.434783,5.391304,0.039059,0.040765,0.1449275,0.1,1.0,1.0,23.287037222222224,3.326738038148,129.208333,11.541667,991.25,0.0003936362972442528,0.00011784951097488177,11,6
2009-01-12,33.99958,-117.41601,28.0,17.0,9.058333333333334,8.063889,7.0,5.434783,0.036765,0.039059,0.2361415,0.1449275,1.0,1.0,23.194444444444443,2.9559093118520003,40.291667,17.666667,989.25,0.000438930436223205,0.00010457063718004471,12,0
2009-01-13,33.99958,-117.41601,24.666666666666668,28.0,8.952777666666668,9.058333333333334,9.913043,7.0,0.028588,0.036765,0.257971,0.2361415,1.0,1.0,22.77777777777778,3.425339461852,49.125,20.208333,988.916667,0.0003568542713020166,0.0001291016401490414,13,1
2009-01-14,33.99958,-117.41601,25.0,24.666666666666668,9.858333333333334,8.952777666666668,12.913043,9.913043,0.023765,0.028588,0.37635850000000004,0.257971,1.0863355000000001,1.0,23.587962777777776,3.2367103381480002,40.5,14.208333,986.125,0.0004105034365101788,8.323489652439016e-05,14,2
2009-01-15,33.99958,-117.41601,34.0,25.0,11.075000000000001,9.858333333333334,20.73913,12.913043,0.021529,0.023765,0.48297100000000004,0.37635850000000004,1.4748450000000002,1.0863355000000001,18.680555555555554,2.098502988148,101.583333,21.791667,985.791667,0.0002769855887632314,8.62430870216315e-05,15,3
2009-01-16,33.99958,-117.41601,22.0,34.0,9.962319,11.075000000000001,13.173913,20.73913,0.022824,0.021529,0.33414849999999996,0.48297100000000004,1.1295030000000001,1.4748450000000002,20.069444444444443,2.580794238148,63.833333,22.208333,988.458333,0.0003402859116669763,0.00011975966388780209,16,4
2009-01-17,33.99958,-117.41601,32.0,22.0,13.041666666666666,9.962319,22.043478,13.173913,0.016294,0.022824,0.4874095,0.33414849999999996,1.2015525,1.1295030000000001,17.5,1.7619707,129.333333,32.458333,987.333333,0.00010834352039581612,0.0001258955732326151,17,5
2009-01-18,33.99958,-117.41601,26.0,32.0,11.719444333333334,13.041666666666666,17.086957,22.043478,0.026059,0.016294,0.42925749999999996,0.4874095,1.0,1.2015525,18.009259444444446,2.2635536000000003,103.375,29.291667,989.666667,0.00042829059548376463,0.0001384438573982498,18,6
2009-01-19,33.99958,-117.41601,29.0,26.0,9.175,11.719444333333334,19.217391,17.086957,0.019118,0.026059,0.376721,0.42925749999999996,1.0431675,1.0,21.134259444444446,2.692256761852,66.708333,21.375,987.541667,0.00013800838449950798,5.0748900020182455e-05,19,0
2009-01-20,33.99958,-117.41601,42.0,29.0,16.6,9.175,25.26087,19.217391,0.016353,0.019118,0.363315,0.376721,1.460559,1.0431675,21.01851833333333,1.8605726381480001,124.5,26.625,984.5,0.0004132960271309071,5.764293773004231e-05,20,1
2009-01-21,33.99958,-117.41601,45.0,42.0,11.0,16.6,27.565217,25.26087,0.007765,0.016353,0.44384049999999997,0.363315,2.0863354999999997,1.460559,19.212962777777776,1.258244111852,160.416667,52.083333,982.333333,0.00042731027729969143,0.00011025116953172415,21,2
2009-01-22,33.99958,-117.41601,53.5,45.0,16.3,11.0,28.909091,27.565217,0.004824,0.007765,0.775189,0.44384049999999997,2.2363635000000004,2.0863354999999997,16.08796277777778,1.190236158384,169.227273,68.791667,982.125,0.0003528590245127227,0.00014090953584447292,22,3
2009-01-23,33.99958,-117.41601,25.0,53.5,12.8,16.3,18.956522,28.909091,0.009059,0.004824,0.5053445,0.775189,1.3599375,2.2363635000000004,15.231481666666664,1.53690145,229.541667,96.041667,984.291667,0.00023802317958943764,5.991675251125928e-05,23,4
2009-01-24,33.99958,-117.41601,12.0,25.0,7.6,12.8,9.869565,18.956522,0.013882,0.009059,0.17445650000000001,0.5053445,1.0,1.3599375,13.796296111111113,1.464021711852,257.208333,97.666667,986.291667,0.00042480552322797483,0.00013627823181807435,24,5
2009-01-25,33.99958,-117.41601,20.333333333333332,12.0,10.649999999999999,7.6,6.521739,9.869565,0.029176,0.013882,0.1509055,0.17445650000000001,1.0,1.0,12.01388888888889,1.840814901884,253.826087,88.666667,981.25,0.0001153028539116146,9.383126746048841e-05,25,6
2009-01-26,33.99958,-117.41601,16.0,20.333333333333332,5.5,10.649999999999999,12.130435,6.521739,0.022882,0.029176,0.1894925,0.1509055,1.0863355000000001,1.0,10.879629444444445,1.4854570500000002,204.666667,71.833333,981.458333,0.00020246307532533386,0.00012167308028276284,26,0
2009-01-27,33.99958,-117.41601,14.0,16.0,10.5,5.5,15.111111,12.130435,0.019545,0.022882,0.1833335,0.1894925,1.6933335,1.0863355000000001,11.666666666666666,3.1016687881480003,49.833333,37.583333,991.916667,0.0004966030602084185,5.046331230794783e-05,27,1
2009-01-28,33.99958,-117.41601,25.0,14.0,5.6,10.5,20.0,15.111111,0.035941,0.019545,0.37635850000000004,0.1833335,2.19441,1.6933335,14.629629444444445,2.39859515,109.291667,35.75,989.125,0.0002276728665118892,6.490691338433994e-05,28,2
2009-01-29,33.99958,-117.41601,24.0,25.0,1.9,5.6,6.304348,20.0,0.033529,0.035941,0.1,0.37635850000000004,1.841615,2.19441,19.351851666666665,3.907630711852,25.0,21.0,988.708333,0.00035606932413501384,6.051027634175035e-05,29,3
2009-01-30,33.99958,-117.41601,33.0,24.0,4.8,1.9,23.434783,6.304348,0.019941,0.033529,0.26005449999999997,0.1,2.7841614999999997,1.841615,18.47222222222222,2.432891588148,86.166667,25.166667,987.875,0.0004819893109441466,6.597924806319225e-05,30,4
2009-01-31,33.99958,-117.41601,29.0,33.0,8.05,4.8,25.478261,23.434783,0.016588,0.019941,0.44909449999999995,0.26005449999999997,2.4965840000000004,2.7841614999999997,16.666666666666668,1.292819893092,203.130435,38.208333,983.666667,0.00041324642906731237,8.333487243853053e-05,31,5
2009-02-01,33.99958,-117.41601,28.0,29.0,7.2,8.05,17.565217,25.478261,0.027059,0.016588,0.5141305,0.44909449999999995,2.151242,2.4965840000000004,16.967592777777774,2.0556323118520003,79.291667,38.0,985.333333,0.0003698106790320275,9.689911771985754e-05,32,6
2009-02-02,33.99958,-117.41601,36.0,28.0,6.0,7.2,25.73913,17.565217,0.016647,0.027059,0.421377,0.5141305,2.2447205,2.151242,17.754629444444447,1.965604611852,95.083333,26.583333,987.791667,0.0002312542296049903,7.936092965621856e-05,33,0
2009-02-12,33.99958,-117.41601,24.666666666666668,32.0,12.109091,23.6,16.26087,23.086957,0.018,0.019765,0.3468295,0.5613225,2.0,2.021739,10.509259444444442,1.4425868881480002,238.625,79.875,985.0,0.00023393375503675938,0.00010151969043824496,43,3
2009-02-13,33.99958,-117.41601,20.0,24.666666666666668,8.816666666666666,12.109091,21.391304,16.26087,0.015118,0.018,0.450815,0.3468295,2.136646,2.0,7.129629444444446,1.386855111852,227.416667,94.416667,984.291667,0.0001404611690192331,6.309815133787567e-05,44,4
2009-02-14,33.99958,-117.41601,18.0,20.0,13.688889000000001,8.816666666666666,15.913043,21.391304,0.022765,0.015118,0.4298915,0.450815,2.0,2.136646,8.981481666666665,1.1875080618520002,228.875,80.333333,984.166667,0.0001066628340559265,6.830860623062684e-05,45,5
2009-02-15,33.99958,-117.41601,25.0,18.0,17.661111000000002,13.688889000000001,19.391304,15.913043,0.018471,0.022765,0.5124095,0.4298915,2.0,2.0,9.629629444444445,1.0160269000000002,163.5,76.708333,981.291667,0.0003678596808290593,9.777194089185454e-05,46,6
2009-02-16,33.99958,-117.41601,14.0,25.0,8.036111,17.661111000000002,12.217391,19.391304,0.027118,0.018471,0.233605,0.5124095,1.9496895,2.0,9.583333333333334,1.984896261852,186.666667,95.166667,977.166667,0.00017067463456381084,0.00010727999860061161,47,0
2009-02-17,33.99958,-117.41601,15.0,14.0,6.668116,8.036111,18.043478,12.217391,0.021294,0.027118,0.225634,0.233605,1.9065215,1.9496895,9.583333333333334,1.3139758881480001,189.416667,89.208333,984.666667,0.00043347615901227304,0.00011483016280356578,48,1
2009-02-18,33.99958,-117.41601,17.333333333333332,15.0,8.18958325,6.668116,18.73913,18.043478,0.024529,0.021294,0.3828805,0.225634,2.0,1.9065215,12.245370555555553,1.4854570500000002,132.375,67.166667,988.166667,0.00045562137602709566,8.366650555543284e-05,49,2
2009-02-19,33.99958,-117.41601,20.0,17.333333333333332,4.4750000000000005,8.18958325,21.913043,18.73913,0.022647,0.024529,0.24673899999999999,0.3828805,2.0,2.0,15.092592777777776,2.60437275,71.875,41.666667,986.958333,0.00021397192045842197,0.00013059087437582495,50,3
2009-02-20,33.99958,-117.41601,31.0,20.0,9.347222333333333,4.4750000000000005,31.217391,21.913043,0.012176,0.022647,0.490127,0.24673899999999999,2.1726710000000002,2.0,15.32407388888889,1.219660811852,234.25,45.708333,983.75,0.0003569375663078831,0.0001145037255214896,51,4
2009-02-21,33.99958,-117.41601,40.5,31.0,19.150000000000002,9.347222333333333,30.304348,31.217391,0.013176,0.012176,0.6108695,0.490127,2.3099375,2.1726710000000002,15.532407222222224,1.219660811852,239.958333,53.666667,984.333333,0.00016530772883952552,0.00010417875183473769,52,5
2009-02-22,33.99958,-117.41601,49.0,40.5,32.78333333333333,19.150000000000002,32.608696,30.304348,0.001353,0.013176,1.2311595,0.6108695,2.8127329999999997,2.3099375,15.0,0.9195686500000001,209.291667,80.416667,984.916667,0.0003578934376047851,0.00013900027868584417,53,6
2009-02-23,33.99958,-117.41601,29.0,49.0,15.644444333333334,32.78333333333333,25.217391,32.608696,0.005353,0.001353,0.8387685,1.2311595,2.1726710000000002,2.8127329999999997,16.064815,1.0889066381480001,180.416667,83.458333,985.541667,0.0001579586352490979,0.00014762955524165642,54,0
2009-02-24,33.99958,-117.41601,34.666666666666664,29.0,18.92272725,15.644444333333334,23.913043,25.217391,0.014471,0.005353,0.6630434999999999,0.8387685,2.2447205,2.1726710000000002,15.16203722222222,1.110341461852,242.291667,77.75,985.0,0.0002706494633275586,0.00012290942201527178,55,1
2009-02-25,33.99958,-117.41601,21.0,34.666666666666664,19.349999999999998,18.92272725,17.173913,23.913043,0.017647,0.014471,0.2953805,0.6630434999999999,2.0,2.2447205,12.106481666666664,1.371850838148,273.083333,91.375,985.333333,0.0003101838352227002,7.785991365999514e-05,56,2
2009-02-26,33.99958,-117.41601,27.0,21.0,21.75,19.349999999999998,18.826087,17.173913,0.021588,0.017647,0.43614149999999996,0.2953805,2.0431675,2.0,12.569444444444445,1.3654202881480002,249.666667,88.041667,985.333333,0.0004106791757454177,8.571366263821184e-05,57,3
2009-02-27,33.99958,-117.41601,41.5,27.0,34.59166666666667,21.75,22.0,18.826087,0.015235,0.021588,0.383877,0.43614149999999996,1.863354,2.0431675,14.351851666666668,1.146781588148,215.5,86.708333,984.125,0.00036423242130104974,6.377899554025365e-05,58,4
2009-02-28,33.99958,-117.41601,35.0,41.5,13.036111,34.59166666666667,22.782609,22.0,0.024882,0.015235,0.4270835,0.383877,2.0863354999999997,1.863354,19.72222222222222,1.9677483000000002,130.0,46.708333,983.833333,0.00011638488500706492,0.00010375757525934326,59,5
2009-03-01,33.99958,-117.41601,33.0,35.0,10.255555666666666,13.036111,23.304348,22.782609,0.032294,0.024882,0.510688,0.4270835,2.3813665,2.0863354999999997,20.023148333333335,1.404003588148,214.583333,45.583333,983.375,0.0003281282015919845,6.812984205352668e-05,60,6
2009-03-02,33.99958,-117.41601,51.666666666666664,33.0,19.77708325,10.255555666666666,37.869565,23.304348,0.005882,0.032294,0.7494565,0.510688,2.3310560000000002,2.3813665,17.15277777777778,1.406146761852,212.083333,63.583333,983.958333,0.00014259690628039469,0.00012022101523506511,61,0
2009-03-03,33.99958,-117.41601,26.0,51.666666666666664,13.700000000000001,19.77708325,20.909091,37.869565,0.022765,0.005882,0.571212,0.7494565,2.1324674999999997,2.3310560000000002,15.300926111111108,1.65265135,218.458333,74.875,984.041667,0.00020218784368205867,0.0001248169006269232,62,1
2009-03-04,33.99958,-117.41601,21.0,26.0,8.230555666666666,13.700000000000001,14.869565,20.909091,0.026176,0.022765,0.3719205,0.571212,2.0863354999999997,2.1324674999999997,11.689814999999998,1.554049411852,239.75,88.208333,983.583333,0.00046317856699961167,0.00010907428631825214,63,2
2009-03-05,33.99958,-117.41601,14.5,21.0,10.221212,8.230555666666666,13.869565,14.869565,0.026059,0.026176,0.2533515,0.3719205,2.0,2.0863354999999997,12.01388888888889,1.611924361852,254.208333,75.291667,984.541667,0.00030545431922288996,0.00014569380645937236,64,3
2009-03-06,33.99958,-117.41601,21.0,14.5,10.225,10.221212,19.086957,13.869565,0.025294,0.026059,0.3424815,0.2533515,2.0,2.0,10.393518333333335,1.6333597,213.833333,79.708333,982.958333,0.00026332576422632655,8.48042270877439e-05,65,4
2009-03-07,33.99958,-117.41601,22.0,21.0,12.652777666666665,10.225,14.73913,19.086957,0.028529,0.025294,0.32128599999999996,0.3424815,2.0,2.0,12.685185,1.358989738148,209.083333,75.541667,982.708333,0.000394407932730605,5.3750486721157144e-05,66,5
2009-03-08,33.99958,-117.41601,31.0,22.0,20.9625,12.652777666666665,13.391304,14.73913,0.040706,0.028529,0.429438,0.32128599999999996,2.0,2.0,12.19907388888889,1.7619707,255.833333,83.666667,980.875,0.00039826886754775723,0.0001388645011902414,67,6
2009-03-09,33.99958,-117.41601,22.0,31.0,11.077777666666668,20.9625,12.391304,13.391304,0.038765,0.040706,0.2701085,0.429438,2.0,2.0,12.291666666666666,1.98703995,256.708333,80.291667,981.416667,0.00034598816430816466,0.0001492362508537764,68,0
2009-03-10,33.99958,-117.41601,31.0,22.0,13.686110999999999,11.077777666666668,17.478261,12.391304,0.027765,0.038765,0.2914855,0.2701085,2.0,2.0,13.055555555555555,1.451160611852,259.458333,73.0,982.625,0.00017896291272050964,0.00014045785489059216,69,1
2009-03-11,33.99958,-117.41601,38.0,31.0,23.303030333333336,13.686110999999999,18.217391,17.478261,0.042941,0.027765,0.4188405,0.2914855,2.0,2.0,11.296296111111113,1.5904895381480002,229.708333,84.25,982.25,0.0004523610016851078,0.00014612353547160234,70,2
2009-03-12,33.99958,-117.41601,26.0,38.0,14.163889,23.303030333333336,13.73913,18.217391,0.032,0.042941,0.26404,0.4188405,2.0,2.0,13.240740555555558,1.534757761852,276.541667,72.333333,982.708333,0.00025881041472211055,8.486749297998745e-05,71,3
2009-03-13,33.99958,-117.41601,44.0,26.0,23.671014333333332,14.163889,24.590909,13.73913,0.027353,0.032,0.4916665,0.26404,2.143182,2.0,13.067632777777776,1.8609450956040001,215.826087,78.391304,982.434783,0.0004230506996117652,0.00012681547983482748,72,4
2009-03-14,33.99958,-117.41601,33.666666666666664,44.0,25.94166675,23.671014333333332,12.869565,24.590909,0.040294,0.027353,0.3314315,0.4916665,2.0,2.143182,12.083333333333332,1.560479961852,234.583333,90.75,981.041667,0.00022688506656261937,6.943746090156625e-05,73,5
2009-03-15,33.99958,-117.41601,28.0,33.666666666666664,16.444444333333333,25.94166675,8.826087,12.869565,0.032588,0.040294,0.212953,0.3314315,2.0,2.0,13.009259444444442,1.53690145,250.083333,81.541667,984.083333,0.0003290124549810884,7.907597057711453e-05,74,6
2009-03-16,33.99958,-117.41601,46.0,28.0,22.022222333333332,16.444444333333333,24.478261,8.826087,0.026588,0.032588,0.4619565,0.212953,2.1295029999999997,2.0,15.231481666666664,1.148924761852,242.583333,73.708333,986.75,0.00017963246663966825,0.00012198481477305605,75,0
2009-03-17,33.99958,-117.41601,62.0,46.0,38.2,22.022222333333332,34.857143,24.478261,0.024235,0.026588,0.712202,0.4619565,2.5757145,2.1295029999999997,17.95454555555555,1.145807231212,251.772727,69.090909,984.772727,0.00045873380985735063,5.318342407955292e-05,76,1
2009-03-18,33.99958,-117.41601,56.0,62.0,30.726086999999996,38.2,33.826087,34.857143,0.033588,0.024235,0.6847825,0.712202,2.2015525,2.5757145,21.041666666666668,1.3911424881480001,231.0,56.208333,981.916667,0.00010733748521978531,6.457133581477611e-05,77,2
2009-03-19,33.99958,-117.41601,56.0,56.0,40.12222233333333,30.726086999999996,32.55,33.826087,0.045882,0.033588,0.656703,0.6847825,2.158385,2.2015525,19.074073888888886,1.534757761852,230.416667,65.5,979.5,0.00016126179751082208,0.00012108716886483279,78,3
2009-03-20,33.99958,-117.41601,48.666666666666664,56.0,45.888889,40.12222233333333,20.85,32.55,0.044882,0.045882,0.465761,0.656703,2.0,2.158385,15.092592777777776,1.952743511852,271.75,84.5,978.583333,0.00027339315920820676,9.552591085095134e-05,79,4
2009-03-21,33.99958,-117.41601,26.0,48.666666666666664,35.199999999999996,45.888889,7.736842,20.85,0.040412,0.044882,0.28913049999999996,0.465761,2.0,2.0,14.351851666666668,1.875576911852,265.583333,85.166667,981.958333,0.00022655231506335576,0.00010949656480914219,80,5
2009-03-22,33.99958,-117.41601,18.0,26.0,8.188889000000001,35.199999999999996,7.5,7.736842,0.035529,0.040412,0.217029,0.28913049999999996,2.0,2.0,12.245370555555553,2.64295605,251.958333,74.208333,983.583333,0.00022105252003777988,0.00012699333845515718,81,6
2009-03-23,33.99958,-117.41601,18.0,18.0,4.544444333333334,8.188889000000001,15.65,7.5,0.048353,0.035529,0.3210145,0.217029,2.0431675,2.0,13.171296111111113,2.619377538148,116.416667,38.375,983.625,0.00033062041008847333,5.62728785136969e-05,82,0
2009-03-24,33.99958,-117.41601,31.0,18.0,5.794444333333334,4.544444333333334,23.1,15.65,0.030471,0.048353,0.3236415,0.3210145,2.1080745,2.0431675,16.71296277777778,2.435034761852,128.125,29.416667,983.375,0.0003924255683937807,0.00013692749519370883,83,1
2009-03-25,33.99958,-117.41601,37.0,31.0,11.222222333333335,5.794444333333334,28.666667,23.1,0.033294,0.030471,0.46306800000000004,0.3236415,2.2924245,2.1080745,16.570048333333332,1.699902002512,206.0,39.217391,981.391304,0.0003668877017609293,6.071717953799784e-05,84,2
2009-03-26,33.99958,-117.41601,49.0,37.0,20.85,11.222222333333335,24.782609,28.666667,0.036059,0.033294,0.523279,0.46306800000000004,2.2878885,2.2924245,15.416666666666666,1.481170188148,258.416667,65.833333,977.833333,0.0004751677447652293,9.019591064659779e-05,85,3
2009-03-27,33.99958,-117.41601,39.0,49.0,7.180555666666667,20.85,16.608696,24.782609,0.036294,0.036059,0.2980075,0.523279,2.0,2.2878885,19.166666666666668,3.071659211852,91.5,26.833333,980.916667,0.00016544666286488898,0.00014200675037375442,86,4
2009-03-28,33.99958,-117.41601,41.0,39.0,13.069444333333331,7.180555666666667,24.652174,16.608696,0.042,0.036294,0.519203,0.2980075,2.4245345,2.0,18.65740722222222,1.611924361852,208.791667,38.041667,979.708333,0.00022433520354771242,0.00011394023269860532,87,5
2009-03-29,33.99958,-117.41601,40.0,41.0,22.494444333333334,13.069444333333331,15.090909,24.652174,0.044294,0.042,0.43115950000000003,0.519203,2.0863354999999997,2.4245345,15.115740555555558,2.1349426,264.666667,71.75,976.208333,0.00025270567447136725,0.00010507242974826993,88,6
2009-03-30,33.99958,-117.41601,45.0,40.0,11.005555666666666,22.494444333333334,16.695652,15.090909,0.031529,0.044294,0.2877715,0.43115950000000003,2.0,2.0863354999999997,16.85185166666667,2.375016638148,133.958333,43.541667,980.625,0.0002823520650203043,0.000147735740760737,89,0
2009-03-31,33.99958,-117.41601,53.0,45.0,13.581818333333333,11.005555666666666,25.681818,16.695652,0.038882,0.031529,0.4953805,0.2877715,2.295031,2.0,16.018518333333336,1.8391373000000002,214.25,46.416667,981.25,0.0004137087470426595,0.00014781798764642993,90,1
2009-04-01,33.99958,-117.41601,54.0,53.0,19.82916675,13.581818333333333,22.045455,25.681818,0.034941,0.038882,0.5020835,0.4953805,2.158385,2.295031,15.13888888888889,1.53690145,215.791667,70.208333,977.583333,0.00012768084802434578,9.485355773970053e-05,91,2
2009-04-02,33.99958,-117.41601,45.0,54.0,21.747222333333337,19.82916675,18.625,22.045455,0.047412,0.034941,0.414674,0.5020835,2.0,2.158385,14.375,2.027766938148,269.583333,87.208333,978.416667,0.00014530292638979174,8.318557083310478e-05,92,3
2009-04-03,33.99958,-117.41601,25.0,45.0,11.691666666666668,21.747222333333337,10.875,18.625,0.032235,0.047412,0.2597825,0.414674,2.0,2.0,13.91203722222222,2.171382211852,251.916667,79.041667,975.625,0.0003072503782963679,0.00014161076779542277,93,4
2009-04-04,33.99958,-117.41601,46.0,25.0,14.405555666666666,11.691666666666668,22.444444,10.875,0.037471,0.032235,0.4321555,0.2597825,2.2878885,2.0,14.814814999999998,1.573341061852,206.541667,57.208333,981.458333,0.0003831498178669764,0.0001259829229056627,94,5
2009-04-05,33.99958,-117.41601,31.0,46.0,8.902777666666667,14.405555666666666,21.789474,22.444444,0.035235,0.037471,0.39981849999999997,0.4321555,2.0,2.2878885,18.217592777777778,1.611924361852,164.291667,29.708333,984.75,0.0004265310838865728,0.00014486864368281927,95,6
2009-04-06,33.99958,-117.41601,34.0,31.0,6.038889,8.902777666666667,22.238095,21.789474,0.040529,0.035235,0.401721,0.39981849999999997,2.1080745,2.0,20.648148333333335,1.62692915,193.583333,25.375,982.583333,0.0004326614504146272,0.00012707114325805665,96,0
2009-04-07,33.99958,-117.41601,52.5,34.0,12.69772725,6.038889,19.695652,22.238095,0.040706,0.040529,0.4548915,0.401721,2.395963,2.1080745,16.365740555555558,2.5850811000000005,233.041667,53.25,982.541667,0.00045358496920185,6.0791677712557014e-05,97,1
2009-04-08,33.99958,-117.41601,21.0,52.5,5.9750000000000005,12.69772725,7.9375,19.695652,0.039235,0.040706,0.238315,0.4548915,2.0,2.395963,14.004629444444445,2.522919288148,255.625,75.166667,983.083333,0.0002913570714625396,5.8719230246912124e-05,98,2
2009-04-09,33.99958,-117.41601,23.0,21.0,7.430555666666667,5.9750000000000005,9.590909,7.9375,0.042882,0.039235,0.25099649999999996,0.238315,2.0,2.0,14.305555555555555,1.744822738148,229.583333,75.75,980.541667,0.00038771683692157975,0.0001466497034686826,99,3
2009-04-10,33.99958,-117.41601,26.0,23.0,12.238889,7.430555666666667,9.227273,9.590909,0.041824,0.042882,0.2341485,0.25099649999999996,2.0,2.0,12.916666666666666,2.2614099118519997,284.166667,83.25,975.25,0.00028835822461192634,9.929972930586961e-05,100,4
